vendor_id,city_name,specialisation,successful_orders,fail_orders,reorders,density
13371,Новосибирск,Пицца,173.0,1.0,1.0,0.002881844380403458
3862,Новосибирск,Супы,244.0,4.0,2.0,0.008130081300813009
36886,Новосибирск,Мясо,33.0,1.0,1.0,0.014925373134328358
37431,Новосибирск,Суши,28.0,1.0,1.0,0.017543859649122806
34150,Новосибирск,Пицца,351.0,5.0,11.0,0.007072135785007072
37580,Новосибирск,Пицца,0.0,1.0,0.0,1.0
36418,Новосибирск,Пицца,72.0,1.0,0.0,0.006896551724137931
37843,Новосибирск,Русская,0.0,0.0,0.0,
37245,Новосибирск,Суши,87.0,2.0,1.0,0.011363636363636364
21954,Новосибирск,Китайская,355.0,2.0,4.0,0.0028089887640449437
37001,Новосибирск,Суши,32.0,0.0,0.0,0.0
29001,Новосибирск,Рыба,50.0,0.0,1.0,0.0
27835,Новосибирск,Суши,233.0,12.0,5.0,0.02510460251046025
12451,Омск,Пицца,29.0,0.0,3.0,0.0
7140,Омск,Суши,150.0,8.0,2.0,0.025974025974025976
9631,Омск,Суши,1.0,0.0,0.0,0.0
9578,Омск,Бургеры,80.0,5.0,2.0,0.030303030303030304
32802,Омск,Суши,306.0,2.0,1.0,0.003257328990228013
37806,Омск,Пироги,1.0,0.0,0.0,0.0
27854,Омск,Суши,115.0,6.0,4.0,0.025423728813559324
36167,Омск,Суши,1.0,0.0,1.0,0.0
37632,Омск,Грузинская,3.0,0.0,0.0,0.0
36589,Омск,Суши,20.0,1.0,0.0,0.024390243902439025
35558,Омск,Пицца,2.0,1.0,0.0,0.2
36817,Омск,Суши,127.0,1.0,0.0,0.00392156862745098
25655,Омск,Пироги,6.0,1.0,1.0,0.07692307692307693
9642,Омск,Бургеры,1.0,0.0,0.0,0.0
9292,Орел,Суши,251.0,7.0,12.0,0.0137524557956778
36225,Орел,Суши,321.0,2.0,4.0,0.003105590062111801
30204,Орел,Мясо,173.0,3.0,1.0,0.008595988538681949
26231,Орел,Японская,119.0,1.0,3.0,0.0041841004184100415
24126,Орел,Пицца,482.0,33.0,27.0,0.033099297893681046
12660,Орел,Шашлыки,42.0,1.0,0.0,0.011764705882352941
16157,Орел,Бургеры,506.0,25.0,31.0,0.024108003857280617
25594,Орел,Суши,18.0,10.0,3.0,0.21739130434782608
21771,Орел,Шашлыки,323.0,3.0,3.0,0.004622496147919877
30956,Орел,Русская,31.0,0.0,1.0,0.0
37190,Орел,Бургеры,57.0,3.0,1.0,0.02564102564102564
22637,Орел,Пицца,389.0,3.0,4.0,0.0038412291933418692
29442,Орел,Бургеры,186.0,0.0,0.0,0.0
11998,Орел,Суши,235.0,10.0,7.0,0.020833333333333332
25543,Оренбург,Пицца,40.0,1.0,0.0,0.012345679012345678
34289,Оренбург,Пицца,40.0,1.0,0.0,0.012345679012345678
35010,Оренбург,Суши,4.0,0.0,1.0,0.0
12415,Оренбург,Суши,58.0,2.0,0.0,0.01694915254237288
16453,Оренбург,Суши,82.0,1.0,2.0,0.006060606060606061
12411,Оренбург,Суши,1401.0,14.0,6.0,0.004971590909090909
13223,Оренбург,Японская,331.0,1.0,6.0,0.0015082956259426848
12414,Оренбург,Суши,736.0,17.0,0.0,0.011417058428475487
36578,Оренбург,Пицца,247.0,1.0,0.0,0.00202020202020202
12465,Оренбург,Сэндвичи,110.0,2.0,1.0,0.009009009009009009
36580,Оренбург,Пицца,148.0,2.0,1.0,0.006711409395973154
37531,Оренбург,Хот-доги,5.0,3.0,3.0,0.23076923076923078
12418,Оренбург,Суши,29.0,0.0,0.0,0.0
20950,Оренбург,Индийская,0.0,5.0,0.0,1.0
35650,Пенза,Пицца,83.0,2.0,1.0,0.011904761904761904
35775,Пенза,Суши,292.0,1.0,0.0,0.0017094017094017094
22313,Пенза,Суши,95.0,17.0,22.0,0.0821256038647343
25282,Пенза,Рыба,77.0,0.0,1.0,0.0
22305,Пенза,Суши,62.0,15.0,7.0,0.1079136690647482
35440,Пенза,Суши,72.0,4.0,9.0,0.02702702702702703
18179,Пенза,Русская,12.0,0.0,0.0,0.0
34889,Пенза,Суши,196.0,0.0,0.0,0.0
28100,Пенза,Пицца,406.0,4.0,4.0,0.004901960784313725
36130,Пенза,Суши,136.0,5.0,6.0,0.018050541516245487
22220,Пенза,Пицца,15.0,1.0,1.0,0.03225806451612903
34892,Пенза,Суши,4.0,0.0,0.0,0.0
37282,Пенза,Суши,106.0,1.0,2.0,0.004694835680751174
16158,Пенза,Суши,173.0,2.0,1.0,0.005747126436781609
35207,Пермь,Японская,159.0,8.0,2.0,0.024539877300613498
24065,Пермь,Пицца,25.0,0.0,0.0,0.0
28458,Пермь,Шашлыки,30.0,1.0,3.0,0.01639344262295082
5403,Пермь,Пицца,70.0,3.0,3.0,0.02097902097902098
32449,Пермь,Русская,21.0,0.0,0.0,0.0
35754,Пермь,Бургеры,4.0,2.0,0.0,0.2
36221,Пермь,Суши,2.0,0.0,0.0,0.0
23367,Пермь,Пицца,100.0,0.0,1.0,0.0
37301,Пермь,Шаурма,48.0,0.0,1.0,0.0
37565,Пермь,Пироги,14.0,0.0,1.0,0.0
37615,Пермь,Суши,27.0,1.0,0.0,0.01818181818181818
18086,Пермь,Суши,341.0,12.0,5.0,0.01729106628242075
31288,Пермь,Бургеры,300.0,5.0,3.0,0.008264462809917356
36518,Пермь,Суши,135.0,4.0,1.0,0.014598540145985401
28812,Петрозаводск,Пицца,80.0,3.0,1.0,0.018404907975460124
33306,Петрозаводск,Суши,100.0,1.0,0.0,0.004975124378109453
37926,Петрозаводск,Пицца,0.0,0.0,0.0,
34128,Петрозаводск,Пицца,74.0,0.0,0.0,0.0
28794,Петрозаводск,Суши,205.0,4.0,3.0,0.00966183574879227
28801,Петрозаводск,Японская,87.0,1.0,1.0,0.005714285714285714
37687,Петрозаводск,Суши,20.0,1.0,1.0,0.024390243902439025
23480,Ростов-на-Дону,Бургеры,30.0,0.0,1.0,0.0
35196,Ростов-на-Дону,Бургеры,14.0,0.0,1.0,0.0
35827,Ростов-на-Дону,Пицца,155.0,0.0,1.0,0.0
16355,Ростов-на-Дону,Пицца,341.0,7.0,11.0,0.010159651669085631
36122,Ростов-на-Дону,Суши,485.0,4.0,3.0,0.004106776180698152
37865,Ростов-на-Дону,Суши,82.0,0.0,2.0,0.0
7531,Ростов-на-Дону,Пицца,226.0,2.0,4.0,0.004405286343612335
13697,Ростов-на-Дону,Китайская,8.0,5.0,2.0,0.23809523809523808
36926,Ростов-на-Дону,Бургеры,48.0,5.0,8.0,0.04950495049504951
33913,Ростов-на-Дону,Пицца,361.0,1.0,4.0,0.0013831258644536654
36507,Ростов-на-Дону,Суши,59.0,0.0,0.0,0.0
20616,Ростов-на-Дону,Рыба,174.0,1.0,2.0,0.0028653295128939827
37754,Ростов-на-Дону,Бургеры,14.0,0.0,0.0,0.0
31139,Ростов-на-Дону,Суши,250.0,4.0,1.0,0.007936507936507936
27396,Рязань,Суши,194.0,1.0,2.0,0.002570694087403599
25022,Рязань,Рыба,293.0,0.0,2.0,0.0
23862,Рязань,Пицца,422.0,4.0,4.0,0.0047169811320754715
36346,Рязань,Суши,18.0,1.0,0.0,0.02702702702702703
35776,Рязань,Суши,195.0,2.0,3.0,0.00510204081632653
25092,Рязань,Рыба,211.0,4.0,3.0,0.009389671361502348
23533,Рязань,Суши,635.0,4.0,4.0,0.0031397174254317113
10225,Рязань,Суши,199.0,2.0,2.0,0.005
35647,Рязань,Суши,259.0,4.0,1.0,0.007662835249042145
30112,Рязань,Пицца,146.0,9.0,8.0,0.029900332225913623
25031,Рязань,Рыба,168.0,0.0,1.0,0.0
37046,Рязань,Пицца,532.0,11.0,10.0,0.010232558139534883
31865,Рязань,Рыба,116.0,0.0,0.0,0.0
13435,Рязань,Пицца,670.0,15.0,5.0,0.01107011070110701
19487,Самара,Мясо,17.0,0.0,1.0,0.0
37741,Самара,Фастфуд,4.0,0.0,0.0,0.0
7821,Самара,Пицца,40.0,1.0,0.0,0.012345679012345678
8491,Самара,Паста и ризотто,38.0,0.0,0.0,0.0
20935,Самара,Пицца,1298.0,63.0,44.0,0.0236931177134261
3586,Самара,Пицца,130.0,0.0,3.0,0.0
35493,Самара,Суши,69.0,2.0,1.0,0.014285714285714285
28572,Самара,Шашлыки,1.0,1.0,2.0,0.3333333333333333
30425,Самара,Пицца,135.0,1.0,1.0,0.0036900369003690036
12235,Самара,Суши,779.0,32.0,51.0,0.02012578616352201
19345,Самара,Паста и ризотто,11.0,0.0,0.0,0.0
19140,Самара,Суши,117.0,0.0,0.0,0.0
8781,Самара,Суши,91.0,3.0,0.0,0.016216216216216217
28986,Самара,Шаурма,93.0,1.0,1.0,0.0053475935828877
24049,Санкт-Петербург,Мясо,1.0,0.0,1.0,0.0
23169,Санкт-Петербург,Пироги,34.0,0.0,0.0,0.0
20947,Санкт-Петербург,Суши,77.0,0.0,1.0,0.0
5044,Санкт-Петербург,Суши,2.0,0.0,0.0,0.0
23117,Санкт-Петербург,Суши,1257.0,6.0,17.0,0.002380952380952381
25285,Санкт-Петербург,Шаурма,2.0,1.0,1.0,0.2
18119,Санкт-Петербург,Суши,4.0,1.0,0.0,0.1111111111111111
8810,Санкт-Петербург,Суши,328.0,16.0,4.0,0.023809523809523808
28847,Санкт-Петербург,Мясо,7.0,1.0,4.0,0.06666666666666667
36443,Санкт-Петербург,Бургеры,111.0,2.0,8.0,0.008928571428571428
21346,Санкт-Петербург,Пицца,50.0,0.0,0.0,0.0
31957,Санкт-Петербург,Вегетарианское меню,12.0,7.0,4.0,0.22580645161290322
16083,Санкт-Петербург,Пироги,11.0,0.0,0.0,0.0
13287,Санкт-Петербург,Суши,36.0,8.0,9.0,0.1
31767,Саратов,Рыба,179.0,2.0,2.0,0.005555555555555556
16318,Саратов,Пицца,206.0,2.0,2.0,0.004830917874396135
25491,Саратов,Шашлыки,72.0,0.0,0.0,0.0
25138,Саратов,Суши,193.0,4.0,1.0,0.010256410256410256
29341,Саратов,Суши,331.0,1.0,0.0,0.0015082956259426848
36930,Саратов,Бургеры,386.0,2.0,3.0,0.002583979328165375
36051,Саратов,Бургеры,58.0,1.0,0.0,0.008547008547008548
14404,Саратов,Выпечка,24.0,1.0,0.0,0.02040816326530612
5469,Саратов,Суши,617.0,28.0,26.0,0.022187004754358162
34835,Саратов,Суши,203.0,4.0,5.0,0.00975609756097561
35791,Саратов,Суши,82.0,0.0,0.0,0.0
20223,Саратов,Пицца,299.0,13.0,12.0,0.02127659574468085
37703,Саратов,Суши,4.0,1.0,0.0,0.1111111111111111
34681,Саратов,Суши,71.0,0.0,1.0,0.0
36295,Смоленск,Суши,11.0,0.0,0.0,0.0
36892,Смоленск,Бургеры,72.0,3.0,2.0,0.02040816326530612
32990,Смоленск,Пицца,116.0,2.0,1.0,0.008547008547008548
36891,Смоленск,Бургеры,44.0,1.0,1.0,0.011235955056179775
27475,Смоленск,Рыба,14.0,0.0,0.0,0.0
37815,Смоленск,Пицца,11.0,0.0,0.0,0.0
36301,Смоленск,Суши,6.0,1.0,0.0,0.07692307692307693
36287,Смоленск,Пицца,58.0,0.0,0.0,0.0
36893,Смоленск,Бургеры,178.0,1.0,1.0,0.0028011204481792717
27461,Смоленск,Суши,261.0,7.0,3.0,0.013232514177693762
36482,Смоленск,Бургеры,87.0,2.0,4.0,0.011363636363636364
35600,Смоленск,Суши,125.0,3.0,2.0,0.011857707509881422
27460,Смоленск,Суши,64.0,1.0,2.0,0.007751937984496124
27478,Смоленск,Рыба,7.0,0.0,1.0,0.0
35874,Сочи,Суши,107.0,1.0,1.0,0.004651162790697674
35188,Сочи,Пироги,185.0,3.0,2.0,0.00804289544235925
25550,Сочи,Суши,75.0,0.0,3.0,0.0
37179,Сочи,Бургеры,94.0,3.0,2.0,0.015706806282722512
35799,Сочи,Пицца,185.0,2.0,0.0,0.005376344086021506
35908,Сочи,Пицца,180.0,2.0,2.0,0.0055248618784530384
27780,Сочи,Пицца,3.0,1.0,1.0,0.14285714285714285
27437,Сочи,Пицца,53.0,5.0,7.0,0.04504504504504504
32727,Сочи,Суши,162.0,2.0,2.0,0.006134969325153374
37432,Сочи,Бургеры,9.0,0.0,1.0,0.0
37651,Сочи,Суши,0.0,1.0,0.0,1.0
16251,Сочи,Суши,294.0,7.0,13.0,0.011764705882352941
35716,Сочи,Пицца,106.0,2.0,0.0,0.009345794392523364
36866,Сочи,Суши,3.0,1.0,0.0,0.14285714285714285
35711,Ставрополь,Бургеры,61.0,0.0,1.0,0.0
30560,Ставрополь,Суши,19.0,0.0,0.0,0.0
19186,Ставрополь,Рыба,60.0,0.0,1.0,0.0
35971,Ставрополь,Пицца,16.0,1.0,1.0,0.030303030303030304
16977,Ставрополь,Суши,242.0,5.0,6.0,0.010224948875255624
26540,Ставрополь,Суши,0.0,0.0,3.0,
16990,Ставрополь,Суши,89.0,1.0,1.0,0.00558659217877095
16974,Ставрополь,Пицца,221.0,4.0,1.0,0.008968609865470852
16987,Ставрополь,Суши,235.0,6.0,8.0,0.012605042016806723
35710,Ставрополь,Бургеры,84.0,2.0,2.0,0.011764705882352941
20015,Ставрополь,Пицца,41.0,3.0,0.0,0.03529411764705882
37850,Ставрополь,Бургеры,0.0,0.0,0.0,
35751,Ставрополь,Бургеры,231.0,1.0,3.0,0.0021598272138228943
17503,Ставрополь,Японская,185.0,0.0,1.0,0.0
37202,Стерлитамак,Бургеры,17.0,1.0,0.0,0.02857142857142857
37201,Стерлитамак,Бургеры,4.0,0.0,0.0,0.0
37550,Стерлитамак,Суши,23.0,0.0,0.0,0.0
17774,Сургут,Суши,58.0,2.0,2.0,0.01694915254237288
16979,Сургут,Сэндвичи,68.0,5.0,2.0,0.03546099290780142
27855,Сургут,Суши,234.0,7.0,5.0,0.014736842105263158
22935,Сургут,Суши,27.0,4.0,3.0,0.06896551724137931
16992,Сургут,Суши,1.0,0.0,0.0,0.0
16982,Сургут,Суши,13.0,1.0,0.0,0.037037037037037035
36511,Сургут,Пицца,21.0,1.0,1.0,0.023255813953488372
28793,Сургут,Пицца,17.0,1.0,0.0,0.02857142857142857
21592,Сургут,Суши,93.0,1.0,1.0,0.0053475935828877
37421,Сургут,Шашлыки,20.0,0.0,4.0,0.0
16993,Сургут,Суши,6.0,0.0,1.0,0.0
17780,Сургут,Суши,27.0,1.0,0.0,0.01818181818181818
22947,Сургут,Суши,31.0,2.0,2.0,0.03125
37172,Сургут,Бургеры,8.0,0.0,1.0,0.0
37567,Тверь,Пицца,16.0,1.0,1.0,0.030303030303030304
36434,Тверь,Пицца,184.0,2.0,2.0,0.005405405405405406
13417,Тверь,Суши,88.0,0.0,1.0,0.0
18002,Тверь,Пицца,407.0,1.0,2.0,0.001226993865030675
36862,Тверь,Суши,3.0,4.0,1.0,0.4
37490,Тверь,Суши,245.0,4.0,1.0,0.008097165991902834
30407,Тверь,Бургеры,109.0,2.0,5.0,0.00909090909090909
16336,Тверь,Пицца,265.0,3.0,3.0,0.005628517823639775
18358,Тверь,Пицца,337.0,5.0,10.0,0.007363770250368188
12538,Тверь,Суши,79.0,2.0,1.0,0.0125
36967,Тверь,Десерты,0.0,2.0,1.0,1.0
21154,Тверь,Шашлыки,7.0,3.0,2.0,0.17647058823529413
35441,Тверь,Пироги,166.0,2.0,0.0,0.005988023952095809
14161,Тверь,Суши,445.0,17.0,23.0,0.018743109151047408
28697,Тольятти,Суши,54.0,0.0,0.0,0.0
10201,Тольятти,Суши,27.0,0.0,0.0,0.0
33782,Тольятти,Фастфуд,17.0,0.0,0.0,0.0
10196,Тольятти,Суши,118.0,3.0,0.0,0.012552301255230125
9726,Тольятти,Японская,461.0,0.0,4.0,0.0
9226,Тольятти,Суши,294.0,1.0,1.0,0.001697792869269949
34436,Тольятти,Бургеры,22.0,0.0,2.0,0.0
29325,Тольятти,Рыба,58.0,3.0,1.0,0.025210084033613446
26328,Тольятти,Индийская,75.0,0.0,2.0,0.0
30176,Тольятти,Рыба,15.0,0.0,0.0,0.0
9878,Тольятти,Супы,14.0,0.0,2.0,0.0
13882,Тольятти,Супы,480.0,14.0,3.0,0.014373716632443531
29631,Тольятти,Суши,602.0,11.0,10.0,0.00905349794238683
27217,Тольятти,Рыба,76.0,1.0,0.0,0.006535947712418301
37375,Томск,Шашлыки,6.0,0.0,0.0,0.0
23941,Томск,Шаурма,33.0,0.0,0.0,0.0
27611,Томск,Пицца,91.0,2.0,1.0,0.010869565217391304
27268,Томск,Супы,81.0,2.0,2.0,0.012195121951219513
18990,Томск,Суши,169.0,3.0,3.0,0.008797653958944282
35700,Томск,Суши,56.0,0.0,1.0,0.0
35974,Томск,Пицца,4.0,6.0,4.0,0.42857142857142855
37908,Томск,Суши,1.0,0.0,0.0,0.0
25235,Томск,Пицца,66.0,2.0,3.0,0.014925373134328358
24670,Томск,Суши,100.0,1.0,1.0,0.004975124378109453
36341,Томск,Пироги,4.0,0.0,0.0,0.0
15957,Томск,Суши,1.0,0.0,0.0,0.0
36053,Томск,Пицца,47.0,0.0,0.0,0.0
16668,Томск,Супы,18.0,0.0,0.0,0.0
36758,Тула,Бургеры,74.0,1.0,2.0,0.006711409395973154
11216,Тула,Суши,18.0,1.0,0.0,0.02702702702702703
37427,Тула,Суши,125.0,0.0,2.0,0.0
36865,Тула,Пицца,36.0,1.0,1.0,0.0136986301369863
21915,Тула,Узбекская,6.0,1.0,2.0,0.07692307692307693
30197,Тула,Суши,51.0,0.0,1.0,0.0
25369,Тула,Пицца,205.0,38.0,18.0,0.08482142857142858
29406,Тула,Русская,919.0,7.0,2.0,0.003794037940379404
37506,Тула,Суши,26.0,0.0,5.0,0.0
26670,Тула,Пицца,33.0,1.0,0.0,0.014925373134328358
8475,Тула,Суши,377.0,7.0,4.0,0.009198423127463863
35259,Тула,Суши,469.0,5.0,2.0,0.005302226935312832
20730,Тула,Бургеры,106.0,3.0,4.0,0.013953488372093023
8440,Тула,Пицца,450.0,15.0,5.0,0.01639344262295082
22851,Тюмень,Суши,93.0,10.0,22.0,0.05102040816326531
36900,Тюмень,Бургеры,37.0,1.0,2.0,0.013333333333333334
37678,Тюмень,Пицца,1.0,0.0,0.0,0.0
14396,Тюмень,Пицца,612.0,1.0,3.0,0.0008163265306122449
37766,Тюмень,Суши,13.0,0.0,1.0,0.0
37441,Тюмень,Грузинская,131.0,0.0,0.0,0.0
36829,Тюмень,Суши,13.0,4.0,2.0,0.13333333333333333
26525,Тюмень,Пицца,17.0,3.0,4.0,0.08108108108108109
14892,Тюмень,Суши,153.0,3.0,5.0,0.009708737864077669
30336,Тюмень,Русская,25.0,1.0,2.0,0.0196078431372549
8277,Тюмень,Пицца,62.0,5.0,2.0,0.03875968992248062
8570,Тюмень,Суши,293.0,6.0,0.0,0.010135135135135136
31239,Тюмень,Сэндвичи,241.0,4.0,2.0,0.00823045267489712
37689,Тюмень,Пицца,30.0,1.0,1.0,0.01639344262295082
32763,Ульяновск,Суши,34.0,1.0,0.0,0.014492753623188406
37123,Ульяновск,Суши,79.0,1.0,3.0,0.006289308176100629
32003,Ульяновск,Шашлыки,39.0,2.0,3.0,0.025
37077,Ульяновск,Пицца,1.0,1.0,0.0,0.3333333333333333
31960,Ульяновск,Пицца,73.0,1.0,0.0,0.006802721088435374
32004,Ульяновск,Рыба,54.0,1.0,0.0,0.009174311926605505
37116,Ульяновск,Сэндвичи,94.0,1.0,0.0,0.005291005291005291
37124,Ульяновск,Суши,79.0,0.0,0.0,0.0
35807,Ульяновск,Паназиатская,1.0,1.0,2.0,0.3333333333333333
37215,Ульяновск,Бургеры,66.0,2.0,1.0,0.014925373134328358
37213,Ульяновск,Бургеры,71.0,13.0,3.0,0.08387096774193549
32609,Ульяновск,Суши,40.0,2.0,2.0,0.024390243902439025
34086,Ульяновск,Пицца,19.0,1.0,2.0,0.02564102564102564
32614,Ульяновск,Китайская,86.0,1.0,1.0,0.005780346820809248
5804,Уфа,Пицца,265.0,5.0,2.0,0.009345794392523364
20770,Уфа,Пицца,142.0,6.0,4.0,0.020689655172413793
8552,Уфа,Пицца,1644.0,19.0,32.0,0.005745388569700635
34646,Уфа,Мясо,2.0,0.0,1.0,0.0
37481,Уфа,Бургеры,105.0,2.0,0.0,0.009433962264150943
12491,Уфа,Шашлыки,7.0,0.0,4.0,0.0
36193,Уфа,Пицца,173.0,0.0,5.0,0.0
23938,Уфа,Суши,6.0,0.0,0.0,0.0
9033,Уфа,Пицца,311.0,2.0,3.0,0.003205128205128205
22028,Уфа,Пицца,208.0,2.0,1.0,0.004784688995215311
29196,Уфа,Суши,66.0,0.0,2.0,0.0
35334,Уфа,Пицца,2.0,0.0,0.0,0.0
19311,Уфа,Суши,361.0,0.0,1.0,0.0
16350,Уфа,Пироги,22.0,2.0,1.0,0.043478260869565216
36027,Хабаровск,Бургеры,91.0,0.0,0.0,0.0
37595,Хабаровск,Японская,5.0,2.0,0.0,0.16666666666666666
30365,Хабаровск,Японская,134.0,3.0,0.0,0.01107011070110701
37785,Хабаровск,Суши,1.0,0.0,0.0,0.0
9914,Хабаровск,Суши,178.0,3.0,1.0,0.008356545961002786
37736,Хабаровск,Суши,16.0,8.0,5.0,0.2
12672,Хабаровск,Мясо,179.0,7.0,1.0,0.019178082191780823
37410,Хабаровск,Китайская,6.0,0.0,0.0,0.0
37258,Хабаровск,Суши,39.0,2.0,0.0,0.025
23211,Хабаровск,Японская,60.0,0.0,0.0,0.0
20527,Хабаровск,Китайская,132.0,2.0,0.0,0.007518796992481203
24072,Хабаровск,Суши,43.0,3.0,2.0,0.033707865168539325
37110,Хабаровск,Суши,28.0,3.0,2.0,0.05084745762711865
35626,Хабаровск,Суши,42.0,0.0,3.0,0.0
37174,Ханты-Мансийск,Бургеры,26.0,0.0,0.0,0.0
37924,Ханты-Мансийск,Суши,0.0,0.0,0.0,
36471,Чебоксары,Пицца,7.0,0.0,0.0,0.0
36702,Чебоксары,Пицца,5.0,1.0,0.0,0.09090909090909091
36439,Чебоксары,Мясо,137.0,1.0,0.0,0.0036363636363636364
36493,Чебоксары,Бургеры,66.0,0.0,0.0,0.0
36899,Чебоксары,Бургеры,34.0,1.0,2.0,0.014492753623188406
36490,Чебоксары,Пицца,44.0,1.0,1.0,0.011235955056179775
37135,Чебоксары,Пицца,30.0,3.0,0.0,0.047619047619047616
36438,Чебоксары,Пицца,150.0,8.0,6.0,0.025974025974025976
36701,Чебоксары,Суши,53.0,9.0,4.0,0.0782608695652174
36442,Чебоксары,Суши,68.0,0.0,0.0,0.0
36896,Чебоксары,Бургеры,23.0,9.0,5.0,0.16363636363636364
25778,Челябинск,Шашлыки,31.0,1.0,1.0,0.015873015873015872
35927,Челябинск,Суши,21.0,3.0,0.0,0.06666666666666667
7737,Челябинск,Пицца,138.0,3.0,7.0,0.010752688172043012
10810,Челябинск,Суши,13.0,0.0,0.0,0.0
35934,Челябинск,Рыба,14.0,1.0,0.0,0.034482758620689655
7120,Челябинск,Супы,37.0,0.0,1.0,0.0
25389,Челябинск,Суши,77.0,0.0,1.0,0.0
21573,Челябинск,Суши,9.0,1.0,1.0,0.05263157894736842
35094,Челябинск,Суши,25.0,0.0,0.0,0.0
7119,Челябинск,Пицца,701.0,16.0,4.0,0.011283497884344146
34042,Челябинск,Пицца,2.0,0.0,0.0,0.0
14928,Челябинск,Пицца,30.0,1.0,3.0,0.01639344262295082
35391,Челябинск,Пицца,23.0,0.0,0.0,0.0
36485,Челябинск,Пицца,8.0,0.0,0.0,0.0
33579,Череповец,Суши,86.0,0.0,1.0,0.0
33661,Череповец,Суши,82.0,1.0,0.0,0.006060606060606061
33936,Череповец,Суши,52.0,3.0,7.0,0.028037383177570093
35338,Череповец,Пицца,5.0,0.0,1.0,0.0
37743,Череповец,Пицца,12.0,0.0,0.0,0.0
33583,Череповец,Суши,64.0,1.0,0.0,0.007751937984496124
37753,Череповец,Суши,1.0,0.0,0.0,0.0
33853,Череповец,Суши,46.0,1.0,2.0,0.010752688172043012
35172,Череповец,Итальянская,19.0,1.0,0.0,0.02564102564102564
5533,Энгельс,Пицца,96.0,2.0,0.0,0.010309278350515464
36735,Энгельс,Пицца,33.0,0.0,2.0,0.0
21610,Энгельс,Суши,489.0,8.0,2.0,0.008113590263691683
16246,Энгельс,Суши,179.0,0.0,2.0,0.0
14400,Энгельс,Суши,14.0,0.0,1.0,0.0
29300,Энгельс,Суши,137.0,2.0,1.0,0.007246376811594203
9920,Энгельс,Мясо,63.0,0.0,1.0,0.0
5264,Энгельс,Пицца,346.0,4.0,0.0,0.005747126436781609
37677,Энгельс,Суши,36.0,4.0,1.0,0.05263157894736842
36827,Энгельс,Десерты,2.0,0.0,0.0,0.0
22659,Энгельс,Суши,207.0,4.0,0.0,0.009569377990430622
17416,Энгельс,Суши,296.0,4.0,1.0,0.006711409395973154
36748,Энгельс,Пицца,42.0,1.0,1.0,0.011764705882352941
36475,Энгельс,Бургеры,168.0,2.0,2.0,0.005917159763313609
36353,Ярославль,Суши,48.0,1.0,1.0,0.010309278350515464
36348,Ярославль,Суши,63.0,0.0,0.0,0.0
31076,Ярославль,Суши,312.0,3.0,4.0,0.004784688995215311
25848,Ярославль,Японская,309.0,1.0,3.0,0.0016155088852988692
35868,Ярославль,Суши,35.0,1.0,0.0,0.014084507042253521
30317,Ярославль,Суши,93.0,9.0,4.0,0.046153846153846156
29756,Ярославль,Бургеры,168.0,0.0,1.0,0.0
36105,Ярославль,Суши,122.0,5.0,1.0,0.020080321285140562
34523,Ярославль,Фастфуд,66.0,0.0,0.0,0.0
35869,Ярославль,Суши,105.0,3.0,1.0,0.014084507042253521
24614,Ярославль,Суши,116.0,8.0,2.0,0.03333333333333333
28675,Ярославль,Пицца,86.0,6.0,2.0,0.033707865168539325
24949,Ярославль,Японская,459.0,8.0,0.0,0.008639308855291577
28676,Ярославль,Пицца,109.0,10.0,2.0,0.043859649122807015
